amount,date,degree,lottery_nr,number,winning
0.00,19-03-2016,szóstka,5763 ,0,"2,11,18,26,36,41"
6956.00,19-03-2016,piątka,5763 ,39,"2,11,18,26,36,41"
205.70,19-03-2016,czwórka,5763 ,2412,"2,11,18,26,36,41"
24.00,19-03-2016,trójka,5763 ,47152,"2,11,18,26,36,41"
0.00,24-03-2016,szóstka,5765 ,0,"13,14,15,23,35,44"
5724.10,24-03-2016,piątka,5765 ,39,"13,14,15,23,35,44"
164.90,24-03-2016,czwórka,5765 ,2213,"13,14,15,23,35,44"
24.00,24-03-2016,trójka,5765 ,40608,"13,14,15,23,35,44"
2830876.60,22-03-2016,szóstka,5764 ,1,"5,7,20,21,27,41"
5071.40,22-03-2016,piątka,5764 ,48,"5,7,20,21,27,41"
116.80,22-03-2016,czwórka,5764 ,2589,"5,7,20,21,27,41"
24.00,22-03-2016,trójka,5764 ,48259,"5,7,20,21,27,41"
0.00,26-03-2016,szóstka,5766 ,0,"7,11,19,25,33,41"
3513.90,26-03-2016,piątka,5766 ,96,"7,11,19,25,33,41"
77.40,26-03-2016,czwórka,5766 ,4210,"7,11,19,25,33,41"
24.00,26-03-2016,trójka,5766 ,70761,"7,11,19,25,33,41"
0.00,31-03-2016,szóstka,5768 ,0,"8,12,19,22,32,49"
5984.80,31-03-2016,piątka,5768 ,60,"8,12,19,22,32,49"
162.30,31-03-2016,czwórka,5768 ,3489,"8,12,19,22,32,49"
24.00,31-03-2016,trójka,5768 ,66184,"8,12,19,22,32,49"
0.00,29-03-2016,szóstka,5767 ,0,"7,8,9,43,46,47"
5275.60,29-03-2016,piątka,5767 ,40,"7,8,9,43,46,47"
258.30,29-03-2016,czwórka,5767 ,1691,"7,8,9,43,46,47"
24.00,29-03-2016,trójka,5767 ,34558,"7,8,9,43,46,47"
0.00,02-04-2016,szóstka,5769 ,0,"7,8,10,28,37,47"
6671.10,02-04-2016,piątka,5769 ,74,"7,8,10,28,37,47"
184.50,02-04-2016,czwórka,5769 ,4544,"7,8,10,28,37,47"
24.00,02-04-2016,trójka,5769 ,88484,"7,8,10,28,37,47"
0.00,10-01-2019,szóstka,6203 ,0,"2,10,13,38,42,46"
5399.20,10-01-2019,piątka,6203 ,40,"2,10,13,38,42,46"
206.10,10-01-2019,czwórka,6203 ,1989,"2,10,13,38,42,46"
24.00,10-01-2019,trójka,6203 ,36919,"2,10,13,38,42,46"
0.00,12-01-2019,szóstka,6204 ,0,"2,5,10,14,15,49"
5051.80,12-01-2019,piątka,6204 ,62,"2,5,10,14,15,49"
130.30,12-01-2019,czwórka,6204 ,3480,"2,5,10,14,15,49"
24.00,12-01-2019,trójka,6204 ,59423,"2,5,10,14,15,49"
0.00,17-01-2019,szóstka,6206 ,0,"6,7,13,14,39,42"
5276.40,17-01-2019,piątka,6206 ,36,"6,7,13,14,39,42"
108.50,17-01-2019,czwórka,6206 ,2078,"6,7,13,14,39,42"
24.00,17-01-2019,trójka,6206 ,38096,"6,7,13,14,39,42"
3370579.70,15-01-2019,szóstka,6205 ,2,"5,15,17,26,32,49"
7237.80,15-01-2019,piątka,6205 ,34,"5,15,17,26,32,49"
179.70,15-01-2019,czwórka,6205 ,2272,"5,15,17,26,32,49"
24.00,15-01-2019,trójka,6205 ,44512,"5,15,17,26,32,49"
0.00,19-01-2019,szóstka,6207 ,0,"12,14,21,30,32,43"
6350.40,19-01-2019,piątka,6207 ,41,"12,14,21,30,32,43"
214.60,19-01-2019,czwórka,6207 ,2381,"12,14,21,30,32,43"
24.00,19-01-2019,trójka,6207 ,43802,"12,14,21,30,32,43"
3640153.50,22-01-2019,szóstka,6208 ,1,"1,10,14,36,38,44"
5875.90,22-01-2019,piątka,6208 ,36,"1,10,14,36,38,44"
250.20,22-01-2019,czwórka,6208 ,1803,"1,10,14,36,38,44"
24.00,22-01-2019,trójka,6208 ,34089,"1,10,14,36,38,44"
0.00,24-01-2019,szóstka,6209 ,0,"6,10,12,22,33,40"
5431.00,24-01-2019,piątka,6209 ,33,"6,10,12,22,33,40"
153.10,24-01-2019,czwórka,6209 ,1841,"6,10,12,22,33,40"
24.00,24-01-2019,trójka,6209 ,33065,"6,10,12,22,33,40"
0.00,26-01-2019,szóstka,6210 ,0,"1,7,16,41,45,49"
5997.50,26-01-2019,piątka,6210 ,42,"1,7,16,41,45,49"
204.90,26-01-2019,czwórka,6210 ,2336,"1,7,16,41,45,49"
24.00,26-01-2019,trójka,6210 ,43030,"1,7,16,41,45,49"
0.00,29-01-2019,szóstka,6211 ,0,"8,12,19,21,22,38"
3939.40,29-01-2019,piątka,6211 ,54,"8,12,19,21,22,38"
115.60,29-01-2019,czwórka,6211 ,2334,"8,12,19,21,22,38"
24.00,29-01-2019,trójka,6211 ,41948,"8,12,19,21,22,38"
0.00,31-01-2019,szóstka,6212 ,0,"7,16,28,32,36,38"
5981.90,31-01-2019,piątka,6212 ,38,"7,16,28,32,36,38"
160.70,31-01-2019,czwórka,6212 ,2309,"7,16,28,32,36,38"
24.00,31-01-2019,trójka,6212 ,41376,"7,16,28,32,36,38"
6570451.50,02-02-2019,szóstka,6213 ,1,"4,24,27,32,37,39"
5881.40,02-02-2019,piątka,6213 ,55,"4,24,27,32,37,39"
149.90,02-02-2019,czwórka,6213 ,3351,"4,24,27,32,37,39"
0.00,05-02-2019,szóstka,6214 ,0,"11,14,37,39,47,48"
7929.90,05-02-2019,piątka,6214 ,23,"11,14,37,39,47,48"
291.90,05-02-2019,czwórka,6214 ,1463,"11,14,37,39,47,48"
24.00,05-02-2019,trójka,6214 ,27803,"11,14,37,39,47,48"
0.00,07-02-2019,szóstka,6215 ,0,"1,11,32,41,44,45"
7772.10,07-02-2019,piątka,6215 ,24,"1,11,32,41,44,45"
287.20,07-02-2019,czwórka,6215 ,1498,"1,11,32,41,44,45"
24.00,07-02-2019,trójka,6215 ,28707,"1,11,32,41,44,45"
24.00,02-02-2019,trójka,6213 ,59939,"4,24,27,32,37,39"
0.00,12-02-2019,szóstka,6217 ,0,"2,8,9,17,27,49"
4725.40,12-02-2019,piątka,6217 ,49,"2,8,9,17,27,49"
80.60,12-02-2019,czwórka,6217 ,2848,"2,8,9,17,27,49"
24.00,12-02-2019,trójka,6217 ,48328,"2,8,9,17,27,49"
0.00,09-02-2019,szóstka,6216 ,0,"1,8,15,17,24,46"
4692.80,09-02-2019,piątka,6216 ,61,"1,8,15,17,24,46"
131.60,09-02-2019,czwórka,6216 ,3040,"1,8,15,17,24,46"
24.00,09-02-2019,trójka,6216 ,54899,"1,8,15,17,24,46"
6280741.20,14-02-2019,szóstka,6218 ,1,"1,12,25,29,33,48"
4253.90,14-02-2019,piątka,6218 ,60,"1,12,25,29,33,48"
161.10,14-02-2019,czwórka,6218 ,2543,"1,12,25,29,33,48"
24.00,14-02-2019,trójka,6218 ,46740,"1,12,25,29,33,48"
0.00,16-02-2019,szóstka,6219 ,0,"4,17,18,29,33,42"
5601.40,16-02-2019,piątka,6219 ,44,"4,17,18,29,33,42"
162.80,16-02-2019,czwórka,6219 ,2451,"4,17,18,29,33,42"
24.00,16-02-2019,trójka,6219 ,44995,"4,17,18,29,33,42"
0.00,19-02-2019,szóstka,6220 ,0,"3,11,14,23,29,44"
5008.10,19-02-2019,piątka,6220 ,40,"3,11,14,23,29,44"
124.60,19-02-2019,czwórka,6220 ,2181,"3,11,14,23,29,44"
24.00,19-02-2019,trójka,6220 ,38763,"3,11,14,23,29,44"
1000000.00,23-02-2019,szóstka,6222 ,2,"2,5,12,13,16,27"
3037.70,23-02-2019,piątka,6222 ,81,"2,5,12,13,16,27"
42.70,23-02-2019,czwórka,6222 ,3319,"2,5,12,13,16,27"
24.00,23-02-2019,trójka,6222 ,55620,"2,5,12,13,16,27"
0.00,26-02-2019,szóstka,6223 ,0,"4,8,29,34,36,49"
6955.40,26-02-2019,piątka,6223 ,27,"4,8,29,34,36,49"
201.60,26-02-2019,czwórka,6223 ,1740,"4,8,29,34,36,49"
24.00,26-02-2019,trójka,6223 ,32336,"4,8,29,34,36,49"
3626052.40,21-02-2019,szóstka,6221 ,1,"7,8,9,16,48,49"
2993.00,21-02-2019,piątka,6221 ,71,"7,8,9,16,48,49"
156.20,21-02-2019,czwórka,6221 ,2149,"7,8,9,16,48,49"
24.00,21-02-2019,trójka,6221 ,39140,"7,8,9,16,48,49"
0.00,28-02-2019,szóstka,6224 ,0,"6,7,16,32,42,46"
6448.60,28-02-2019,piątka,6224 ,29,"6,7,16,32,42,46"
198.00,28-02-2019,czwórka,6224 ,1690,"6,7,16,32,42,46"
24.00,28-02-2019,trójka,6224 ,32810,"6,7,16,32,42,46"
0.00,02-03-2019,szóstka,6225 ,0,"3,16,17,20,25,36"
4702.80,02-03-2019,piątka,6225 ,57,"3,16,17,20,25,36"
152.60,02-03-2019,czwórka,6225 ,2677,"3,16,17,20,25,36"
24.00,02-03-2019,trójka,6225 ,49995,"3,16,17,20,25,36"
0.00,05-03-2019,szóstka,6226 ,0,"1,12,19,25,29,31"
4614.20,05-03-2019,piątka,6226 ,49,"1,12,19,25,29,31"
119.90,05-03-2019,czwórka,6226 ,2582,"1,12,19,25,29,31"
24.00,05-03-2019,trójka,6226 ,43629,"1,12,19,25,29,31"
0.00,05-04-2016,szóstka,5770 ,0,"13,23,24,29,32,38"
4883.90,05-04-2016,piątka,5770 ,110,"13,23,24,29,32,38"
152.60,05-04-2016,czwórka,5770 ,5344,"13,23,24,29,32,38"
24.00,05-04-2016,trójka,5770 ,100347,"13,23,24,29,32,38"
0.00,07-04-2016,szóstka,5771 ,0,"21,23,29,33,34,35"
5311.20,07-04-2016,piątka,5771 ,112,"21,23,29,33,34,35"
194.20,07-04-2016,czwórka,5771 ,5464,"21,23,29,33,34,35"
24.00,07-04-2016,trójka,5771 ,104515,"21,23,29,33,34,35"
0.00,14-04-2016,szóstka,5774 ,0,"8,10,15,40,41,43"
7646.20,14-04-2016,piątka,5774 ,31,"8,10,15,40,41,43"
283.00,14-04-2016,czwórka,5774 ,1897,"8,10,15,40,41,43"
24.00,14-04-2016,trójka,5774 ,36895,"8,10,15,40,41,43"
0.00,19-04-2016,szóstka,5776 ,0,"3,21,27,28,39,40"
4925.20,19-04-2016,piątka,5776 ,76,"3,21,27,28,39,40"
205.70,19-04-2016,czwórka,5776 ,3275,"3,21,27,28,39,40"
24.00,19-04-2016,trójka,5776 ,65517,"3,21,27,28,39,40"
20115632.40,09-04-2016,szóstka,5772 ,1,"20,25,32,36,43,47"
6481.90,09-04-2016,piątka,5772 ,139,"20,25,32,36,43,47"
239.20,09-04-2016,czwórka,5772 ,7793,"20,25,32,36,43,47"
24.00,09-04-2016,trójka,5772 ,147577,"20,25,32,36,43,47"
0.00,16-04-2016,szóstka,5775 ,0,"7,9,12,18,26,48"
4833.60,16-04-2016,piątka,5775 ,76,"7,9,12,18,26,48"
78.10,16-04-2016,czwórka,5775 ,4472,"7,9,12,18,26,48"
24.00,16-04-2016,trójka,5775 ,77301,"7,9,12,18,26,48"
0.00,12-04-2016,szóstka,5773 ,0,"13,19,32,37,40,41"
7469.30,12-04-2016,piątka,5773 ,30,"13,19,32,37,40,41"
227.80,12-04-2016,czwórka,5773 ,1944,"13,19,32,37,40,41"
24.00,12-04-2016,trójka,5773 ,37572,"13,19,32,37,40,41"
0.00,23-04-2016,szóstka,5778 ,0,"3,21,31,39,41,43"
5844.00,23-04-2016,piątka,5778 ,103,"3,21,31,39,41,43"
204.90,23-04-2016,czwórka,5778 ,5615,"3,21,31,39,41,43"
24.00,23-04-2016,trójka,5778 ,102565,"3,21,31,39,41,43"
0.00,21-04-2016,szóstka,5777 ,0,"5,11,32,34,41,44"
6751.20,21-04-2016,piątka,5777 ,62,"5,11,32,34,41,44"
206.10,21-04-2016,czwórka,5777 ,3782,"5,11,32,34,41,44"
24.00,21-04-2016,trójka,5777 ,72177,"5,11,32,34,41,44"
0.00,26-04-2016,szóstka,5779 ,0,"14,17,20,39,45,48"
6842.40,26-04-2016,piątka,5779 ,90,"14,17,20,39,45,48"
255.00,26-04-2016,czwórka,5779 ,5271,"14,17,20,39,45,48"
24.00,26-04-2016,trójka,5779 ,97956,"14,17,20,39,45,48"
0.00,05-05-2016,szóstka,5783 ,0,"1,18,27,37,44,47"
7078.40,05-05-2016,piątka,5783 ,251,"1,18,27,37,44,47"
233.90,05-05-2016,czwórka,5783 ,15343,"1,18,27,37,44,47"
24.00,05-05-2016,trójka,5783 ,294638,"1,18,27,37,44,47"
0.00,28-04-2016,szóstka,5780 ,0,"7,14,16,19,38,43"
5089.60,28-04-2016,piątka,5780 ,145,"7,14,16,19,38,43"
167.20,28-04-2016,czwórka,5780 ,7277,"7,14,16,19,38,43"
24.00,28-04-2016,trójka,5780 ,133820,"7,14,16,19,38,43"
0.00,30-04-2016,szóstka,5781 ,0,"23,26,39,40,44,49"
6474.70,30-04-2016,piątka,5781 ,155,"23,26,39,40,44,49"
247.40,30-04-2016,czwórka,5781 ,8596,"23,26,39,40,44,49"
24.00,30-04-2016,trójka,5781 ,162295,"23,26,39,40,44,49"
0.00,03-05-2016,szóstka,5782 ,0,"2,15,31,38,40,48"
6641.80,03-05-2016,piątka,5782 ,133,"2,15,31,38,40,48"
272.70,03-05-2016,czwórka,5782 ,7191,"2,15,31,38,40,48"
24.00,03-05-2016,trójka,5782 ,139155,"2,15,31,38,40,48"
19268238.40,07-05-2016,szóstka,5784 ,3,"11,14,20,27,30,35"
5076.60,07-05-2016,piątka,5784 ,644,"11,14,20,27,30,35"
190.00,07-05-2016,czwórka,5784 ,31128,"11,14,20,27,30,35"
24.00,07-05-2016,trójka,5784 ,571008,"11,14,20,27,30,35"
0.00,14-05-2016,szóstka,5787 ,0,"7,8,24,37,44,45"
6698.60,14-05-2016,piątka,5787 ,64,"7,8,24,37,44,45"
197.50,14-05-2016,czwórka,5787 ,3910,"7,8,24,37,44,45"
24.00,14-05-2016,trójka,5787 ,75005,"7,8,24,37,44,45"
0.00,12-05-2016,szóstka,5786 ,0,"4,8,14,19,35,37"
5002.40,12-05-2016,piątka,5786 ,52,"4,8,14,19,35,37"
133.30,12-05-2016,czwórka,5786 ,2688,"4,8,14,19,35,37"
24.00,12-05-2016,trójka,5786 ,50101,"4,8,14,19,35,37"
0.00,10-05-2016,szóstka,5785 ,0,"3,24,28,31,34,36"
6174.50,10-05-2016,piątka,5785 ,42,"3,24,28,31,34,36"
187.60,10-05-2016,czwórka,5785 ,2312,"3,24,28,31,34,36"
24.00,10-05-2016,trójka,5785 ,46767,"3,24,28,31,34,36"
0.00,19-05-2016,szóstka,5789 ,0,"4,5,8,17,25,30"
3409.40,19-05-2016,piątka,5789 ,145,"4,5,8,17,25,30"
71.40,19-05-2016,czwórka,5789 ,6205,"4,5,8,17,25,30"
24.00,19-05-2016,trójka,5789 ,105133,"4,5,8,17,25,30"
0.00,17-05-2016,szóstka,5788 ,0,"7,17,18,31,33,37"
6056.50,17-05-2016,piątka,5788 ,69,"7,17,18,31,33,37"
136.40,17-05-2016,czwórka,5788 ,4349,"7,17,18,31,33,37"
24.00,17-05-2016,trójka,5788 ,79770,"7,17,18,31,33,37"
0.00,24-05-2016,szóstka,5791 ,0,"3,13,23,26,46,47"
4570.90,24-05-2016,piątka,5791 ,139,"3,13,23,26,46,47"
125.20,24-05-2016,czwórka,5791 ,6833,"3,13,23,26,46,47"
24.00,24-05-2016,trójka,5791 ,123193,"3,13,23,26,46,47"
0.00,26-05-2016,szóstka,5792 ,0,"8,10,21,34,46,48"
6357.90,26-05-2016,piątka,5792 ,91,"8,10,21,34,46,48"
228.30,26-05-2016,czwórka,5792 ,5067,"8,10,21,34,46,48"
0.00,21-05-2016,szóstka,5790 ,0,"11,12,25,32,34,47"
5280.60,21-05-2016,piątka,5790 ,125,"11,12,25,32,34,47"
156.70,21-05-2016,czwórka,5790 ,6871,"11,12,25,32,34,47"
24.00,21-05-2016,trójka,5790 ,120165,"11,12,25,32,34,47"
24.00,26-05-2016,trójka,5792 ,96455,"8,10,21,34,46,48"
0.00,28-05-2016,szóstka,5793 ,0,"9,14,16,18,28,29"
4590.30,28-05-2016,piątka,5793 ,187,"9,14,16,18,28,29"
145.60,28-05-2016,czwórka,5793 ,8937,"9,14,16,18,28,29"
24.00,28-05-2016,trójka,5793 ,160410,"9,14,16,18,28,29"
0.00,02-06-2016,szóstka,5795 ,0,"9,19,28,29,36,49"
5152.40,02-06-2016,piątka,5795 ,46,"9,19,28,29,36,49"
165.00,02-06-2016,czwórka,5795 ,2461,"9,19,28,29,36,49"
24.00,02-06-2016,trójka,5795 ,42339,"9,19,28,29,36,49"
30588372.20,31-05-2016,szóstka,5794 ,1,"4,12,16,27,28,30"
4843.80,31-05-2016,piątka,5794 ,200,"4,12,16,27,28,30"
120.80,31-05-2016,czwórka,5794 ,10740,"4,12,16,27,28,30"
24.00,31-05-2016,trójka,5794 ,188136,"4,12,16,27,28,30"
0.00,07-06-2016,szóstka,5797 ,0,"1,6,40,42,43,44"
5742.50,07-06-2016,piątka,5797 ,55,"1,6,40,42,43,44"
221.90,07-06-2016,czwórka,5797 ,3116,"1,6,40,42,43,44"
24.00,07-06-2016,trójka,5797 ,50149,"1,6,40,42,43,44"
0.00,04-06-2016,szóstka,5796 ,0,"5,19,20,37,39,49"
6647.80,04-06-2016,piątka,5796 ,49,"5,19,20,37,39,49"
221.00,04-06-2016,czwórka,5796 ,2835,"5,19,20,37,39,49"
24.00,04-06-2016,trójka,5796 ,55334,"5,19,20,37,39,49"
0.00,11-06-2016,szóstka,5799 ,0,"3,4,5,7,34,41"
5512.20,11-06-2016,piątka,5799 ,99,"3,4,5,7,34,41"
99.20,11-06-2016,czwórka,5799 ,6005,"3,4,5,7,34,41"
24.00,11-06-2016,trójka,5799 ,111625,"3,4,5,7,34,41"
0.00,09-06-2016,szóstka,5798 ,0,"11,24,33,35,41,47"
5653.60,09-06-2016,piątka,5798 ,64,"11,24,33,35,41,47"
173.70,09-06-2016,czwórka,5798 ,3629,"11,24,33,35,41,47"
24.00,09-06-2016,trójka,5798 ,64197,"11,24,33,35,41,47"
0.00,14-06-2016,szóstka,5800 ,0,"1,2,13,26,37,44"
5208.60,14-06-2016,piątka,5800 ,98,"1,2,13,26,37,44"
148.10,14-06-2016,czwórka,5800 ,5251,"1,2,13,26,37,44"
24.00,14-06-2016,trójka,5800 ,95226,"1,2,13,26,37,44"
0.00,16-06-2016,szóstka,5801 ,0,"13,16,20,24,26,37"
4907.10,16-06-2016,piątka,5801 ,107,"13,16,20,24,26,37"
142.10,16-06-2016,czwórka,5801 ,5517,"13,16,20,24,26,37"
24.00,16-06-2016,trójka,5801 ,98600,"13,16,20,24,26,37"
19280596.20,18-06-2016,szóstka,5802 ,1,"5,9,27,28,30,48"
5142.60,18-06-2016,piątka,5802 ,133,"5,9,27,28,30,48"
149.30,18-06-2016,czwórka,5802 ,6960,"5,9,27,28,30,48"
24.00,18-06-2016,trójka,5802 ,127711,"5,9,27,28,30,48"
0.00,21-06-2016,szóstka,5803 ,0,"2,11,15,16,20,45"
6018.20,21-06-2016,piątka,5803 ,38,"2,11,15,16,20,45"
184.50,21-06-2016,czwórka,5803 ,2210,"2,11,15,16,20,45"
24.00,21-06-2016,trójka,5803 ,40185,"2,11,15,16,20,45"
0.00,25-06-2016,szóstka,5805 ,0,"22,29,30,36,42,48"
7151.20,25-06-2016,piątka,5805 ,46,"22,29,30,36,42,48"
236.80,25-06-2016,czwórka,5805 ,2992,"22,29,30,36,42,48"
24.00,25-06-2016,trójka,5805 ,52724,"22,29,30,36,42,48"
0.00,23-06-2016,szóstka,5804 ,0,"3,6,14,27,45,49"
5421.40,23-06-2016,piątka,5804 ,43,"3,6,14,27,45,49"
149.60,23-06-2016,czwórka,5804 ,2413,"3,6,14,27,45,49"
24.00,23-06-2016,trójka,5804 ,43247,"3,6,14,27,45,49"
0.00,30-06-2016,szóstka,5807 ,0,"6,13,14,17,33,46"
5238.80,30-06-2016,piątka,5807 ,72,"6,13,14,17,33,46"
125.60,30-06-2016,czwórka,5807 ,3904,"6,13,14,17,33,46"
24.00,30-06-2016,trójka,5807 ,73880,"6,13,14,17,33,46"
0.00,28-06-2016,szóstka,5806 ,0,"4,9,10,14,32,48"
6690.20,28-06-2016,piątka,5806 ,50,"4,9,10,14,32,48"
195.90,28-06-2016,czwórka,5806 ,2966,"4,9,10,14,32,48"
24.00,28-06-2016,trójka,5806 ,59419,"4,9,10,14,32,48"
0.00,02-07-2016,szóstka,5808 ,0,"4,16,30,35,40,45"
6386.20,02-07-2016,piątka,5808 ,77,"4,16,30,35,40,45"
244.10,02-07-2016,czwórka,5808 ,4255,"4,16,30,35,40,45"
24.00,02-07-2016,trójka,5808 ,79657,"4,16,30,35,40,45"
0.00,05-07-2016,szóstka,5809 ,0,"10,17,27,29,35,45"
5145.70,05-07-2016,piątka,5809 ,95,"10,17,27,29,35,45"
205.50,05-07-2016,czwórka,5809 ,4404,"10,17,27,29,35,45"
24.00,05-07-2016,trójka,5809 ,84514,"10,17,27,29,35,45"
0.00,07-07-2016,szóstka,5810 ,0,"2,12,13,30,38,46"
5947.40,07-07-2016,piątka,5810 ,88,"2,12,13,30,38,46"
218.20,07-07-2016,czwórka,5810 ,4584,"2,12,13,30,38,46"
24.00,07-07-2016,trójka,5810 ,89175,"2,12,13,30,38,46"
0.00,09-07-2016,szóstka,5811 ,0,"14,16,19,34,37,43"
4285.30,09-07-2016,piątka,5811 ,169,"14,16,19,34,37,43"
165.20,09-07-2016,czwórka,5811 ,7699,"14,16,19,34,37,43"
24.00,09-07-2016,trójka,5811 ,128075,"14,16,19,34,37,43"
0.00,07-03-2019,szóstka,6227 ,0,"1,18,19,25,31,41"
7467.90,07-03-2019,piątka,6227 ,33,"1,18,19,25,31,41"
187.00,07-03-2019,czwórka,6227 ,2508,"1,18,19,25,31,41"
24.00,07-03-2019,trójka,6227 ,42076,"1,18,19,25,31,41"
12214755.50,12-07-2016,szóstka,5812 ,2,"2,7,9,23,42,47"
4617.80,12-07-2016,piątka,5812 ,154,"2,7,9,23,42,47"
99.50,12-07-2016,czwórka,5812 ,8267,"2,7,9,23,42,47"
24.00,12-07-2016,trójka,5812 ,143521,"2,7,9,23,42,47"
0.00,14-07-2016,szóstka,5813 ,0,"11,24,29,38,40,45"
6716.20,14-07-2016,piątka,5813 ,33,"11,24,29,38,40,45"
276.00,14-07-2016,czwórka,5813 ,1767,"11,24,29,38,40,45"
24.00,14-07-2016,trójka,5813 ,35090,"11,24,29,38,40,45"
0.00,16-07-2016,szóstka,5814 ,0,"5,28,30,36,40,46"
8669.00,16-07-2016,piątka,5814 ,36,"5,28,30,36,40,46"
272.40,16-07-2016,czwórka,5814 ,2517,"5,28,30,36,40,46"
24.00,16-07-2016,trójka,5814 ,49460,"5,28,30,36,40,46"
0.00,19-07-2016,szóstka,5815 ,0,"16,23,29,32,38,41"
5273.30,19-07-2016,piątka,5815 ,57,"16,23,29,32,38,41"
209.20,19-07-2016,czwórka,5815 ,2876,"16,23,29,32,38,41"
24.00,19-07-2016,trójka,5815 ,50077,"16,23,29,32,38,41"
6415292.30,21-07-2016,szóstka,5816 ,1,"4,6,31,41,42,49"
5444.70,21-07-2016,piątka,5816 ,61,"4,6,31,41,42,49"
262.10,21-07-2016,czwórka,5816 ,2724,"4,6,31,41,42,49"
24.00,21-07-2016,trójka,5816 ,53291,"4,6,31,41,42,49"
0.00,23-07-2016,szóstka,5817 ,0,"11,16,20,21,37,42"
7438.60,23-07-2016,piątka,5817 ,37,"11,16,20,21,37,42"
234.70,23-07-2016,czwórka,5817 ,2362,"11,16,20,21,37,42"
24.00,23-07-2016,trójka,5817 ,45709,"11,16,20,21,37,42"
0.00,30-07-2016,szóstka,5820 ,0,"3,5,10,12,35,42"
4769.60,30-07-2016,piątka,5820 ,82,"3,5,10,12,35,42"
108.50,30-07-2016,czwórka,5820 ,4358,"3,5,10,12,35,42"
24.00,30-07-2016,trójka,5820 ,78088,"3,5,10,12,35,42"
0.00,28-07-2016,szóstka,5819 ,0,"1,7,9,22,29,41"
4442.40,28-07-2016,piątka,5819 ,60,"1,7,9,22,29,41"
78.50,28-07-2016,czwórka,5819 ,3247,"1,7,9,22,29,41"
24.00,28-07-2016,trójka,5819 ,56016,"1,7,9,22,29,41"
0.00,26-07-2016,szóstka,5818 ,0,"8,20,22,26,30,40"
6084.90,26-07-2016,piątka,5818 ,39,"8,20,22,26,30,40"
185.80,26-07-2016,czwórka,5818 ,2297,"8,20,22,26,30,40"
24.00,26-07-2016,trójka,5818 ,41553,"8,20,22,26,30,40"
0.00,02-08-2016,szóstka,5821 ,0,"7,9,14,20,46,48"
5707.00,02-08-2016,piątka,5821 ,67,"7,9,14,20,46,48"
195.90,02-08-2016,czwórka,5821 ,3505,"7,9,14,20,46,48"
24.00,02-08-2016,trójka,5821 ,66990,"7,9,14,20,46,48"
0.00,09-08-2016,szóstka,5824 ,0,"3,7,20,25,43,48"
4906.20,09-08-2016,piątka,5824 ,49,"3,7,20,25,43,48"
142.70,09-08-2016,czwórka,5824 ,2447,"3,7,20,25,43,48"
24.00,09-08-2016,trójka,5824 ,45557,"3,7,20,25,43,48"
0.00,06-08-2016,szóstka,5823 ,0,"3,8,14,26,31,43"
3733.50,06-08-2016,piątka,5823 ,77,"3,8,14,26,31,43"
144.30,06-08-2016,czwórka,5823 ,3081,"3,8,14,26,31,43"
24.00,06-08-2016,trójka,5823 ,53354,"3,8,14,26,31,43"
10881085.70,04-08-2016,szóstka,5822 ,1,"2,4,14,18,27,41"
5677.90,04-08-2016,piątka,5822 ,75,"2,4,14,18,27,41"
146.10,04-08-2016,czwórka,5822 ,4331,"2,4,14,18,27,41"
24.00,04-08-2016,trójka,5822 ,80103,"2,4,14,18,27,41"
0.00,11-08-2016,szóstka,5825 ,0,"7,8,20,25,39,46"
4861.10,11-08-2016,piątka,5825 ,59,"7,8,20,25,39,46"
203.70,11-08-2016,czwórka,5825 ,2544,"7,8,20,25,39,46"
24.00,11-08-2016,trójka,5825 ,50116,"7,8,20,25,39,46"
0.00,13-08-2016,szóstka,5826 ,0,"4,6,8,21,23,46"
4425.80,13-08-2016,piątka,5826 ,98,"4,6,8,21,23,46"
110.50,13-08-2016,czwórka,5826 ,4908,"4,6,8,21,23,46"
24.00,13-08-2016,trójka,5826 ,85848,"4,6,8,21,23,46"
0.00,16-08-2016,szóstka,5827 ,0,"5,7,19,41,46,49"
5763.50,16-08-2016,piątka,5827 ,56,"5,7,19,41,46,49"
161.30,16-08-2016,czwórka,5827 ,3168,"5,7,19,41,46,49"
24.00,16-08-2016,trójka,5827 ,59405,"5,7,19,41,46,49"
0.00,18-08-2016,szóstka,5828 ,0,"10,13,23,28,32,49"
5264.20,18-08-2016,piątka,5828 ,83,"10,13,23,28,32,49"
183.10,18-08-2016,czwórka,5828 ,4164,"10,13,23,28,32,49"
24.00,18-08-2016,trójka,5828 ,77471,"10,13,23,28,32,49"
0.00,20-08-2016,szóstka,5829 ,0,"6,11,16,30,32,40"
6293.00,20-08-2016,piątka,5829 ,92,"6,11,16,30,32,40"
194.50,20-08-2016,czwórka,5829 ,5472,"6,11,16,30,32,40"
24.00,20-08-2016,trójka,5829 ,100393,"6,11,16,30,32,40"
2000000.00,27-08-2016,szóstka,5832 ,1,"2,5,11,22,24,31"
4555.50,27-08-2016,piątka,5832 ,62,"2,5,11,22,24,31"
86.20,27-08-2016,czwórka,5832 ,3643,"2,5,11,22,24,31"
24.00,27-08-2016,trójka,5832 ,57535,"2,5,11,22,24,31"
21218804.20,25-08-2016,szóstka,5831 ,1,"7,8,34,35,37,48"
6953.90,25-08-2016,piątka,5831 ,98,"7,8,34,35,37,48"
